,g_t,g,g_err,r_t,r,r_err,i_t,i,i_err,z_t,z,z_err,sn,sn_type,redshift
415,0.011071050604173127,0.27293794442579644,-0.6620180344991315,-0.10703194825941997,-0.19393895819877294,-0.8629442540219451,-0.0023020687164824194,-0.2402344197639792,-0.8227955497166092,-0.001948074381593723,-0.22054419717682394,-0.8373254428572285,23344699,4,-0.3933960309279151
416,0.0635933211911639,0.32339810472607766,-0.5445551698647347,-0.01528186099840434,-0.164567049729064,-0.7941883972861914,0.050233312771758465,-0.2192523827794115,-0.7469082212263158,0.09007734180662097,-0.2038784744577523,-0.7346846745049308,23344699,4,-0.3933960309279151
417,-0.6345109192581528,-0.006403843690904076,-0.7563138292932404,-0.6108169734811439,-0.17345924764253395,-0.8790002018144609,-0.6107915916431346,-0.18664919267893398,-0.8703936817790663,-0.5600279156346993,-0.24216033172555518,-0.8334117096487088,17183145,4,-0.017637540225061032
418,-0.6108550462382043,-0.022151206151591607,-0.8250027722933506,-0.560091370229769,-0.19382352355854215,-0.9156189034309438,-0.5600659883917596,-0.21980732215222432,-0.9095552396282571,-0.5093657669783015,-0.24790537653813915,-0.8660948735097517,17183145,4,-0.017637540225061032
419,-0.5601167520677783,-0.05341096025385006,-0.8816050666599976,-0.5094292215733711,-0.21159166147078723,-0.9170084388837527,-0.509391148816311,-0.24937000685985156,-0.9144233861778288,-0.44738331857202485,-0.25438480214292314,-0.892311262524063,17183145,4,-0.017637540225061032
420,-0.5094546034113807,-0.07114240509746927,-0.8675803058197599,-0.4602772922782089,-0.2249191331532251,-0.9066440025179865,-0.44742139132899283,-0.276228363095959,-0.9060548735400926,-0.4094882344317641,-0.25769243089416916,-0.9025058176938441,17183145,4,-0.017637540225061032
421,-0.4603026741162183,-0.06769783532258422,-0.8260853614169985,-0.4474467731670022,-0.22769205358803313,-0.9043639386616601,-0.40951361626977356,-0.28860670167290114,-0.9040980063073127,-0.3082020098759365,-0.2632178469804417,-0.9181056751639203,17183145,4,-0.017637540225061032
422,-0.4474721550050116,-0.06310151738897862,-0.8149790996588201,-0.40953899810778294,-0.23401028229077792,-0.9011976348439746,-0.30824008263290437,-0.30826709704561195,-0.9191899037844755,-0.25566160520721337,-0.263723568992832,-0.9217752713402529,17183145,4,-0.017637540225061032
423,-0.3082908463089232,0.06842680098618392,-0.7980374074673743,-0.30826546447091385,-0.23621772871078006,-0.9177496668917604,-0.2556869870451305,-0.30950222579510156,-0.9202584252639981,-0.1917755189505096,-0.26170267323050267,-0.9223287463231217,17183145,4,-0.017637540225061032
424,-0.2557504416402001,0.13690484649315837,-0.7762043586657785,-0.25571236888313986,-0.22755832000027798,-0.9207958369683924,-0.14366424501354746,-0.2887025883698081,-0.9082063897830642,-0.14360079041857032,-0.2580269808951152,-0.9195914821717738,17183145,4,-0.017637540225061032
425,-0.14372769960852483,0.26274006561182817,-0.6783852522288214,-0.14370231777060782,-0.18639562179077596,-0.9045190801451628,-0.0805649957350425,-0.2672053197185843,-0.8989340820968876,-0.08050154114006525,-0.2504705284392653,-0.9131103113430883,17183145,4,-0.017637540225061032
426,-0.08062845033011223,0.3192629504402753,-0.6268210348360099,-0.08059037757305187,-0.15787670972459433,-0.8940611183250333,0.03376749355493325,-0.21505891587627102,-0.8692288819313883,0.0337928753929424,-0.23006602976383395,-0.9001387977148696,17183145,4,-0.017637540225061032
427,0.033704038959955884,0.3964877892969927,-0.5634377885644373,0.03374211171692365,-0.10540859849813988,-0.8793403709069333,0.046433030719032375,-0.20829211160267447,-0.8665596720311632,0.046471103476000364,-0.22732726251827373,-0.898891943066033,17183145,4,-0.017637540225061032
428,0.04638226704301385,0.40276657304702046,-0.558763188457922,0.046407648881023,-0.09959842433523369,-0.8784725695484688,0.10996377124360479,-0.17230347622997133,-0.8561269940005718,0.05921278615412806,-0.2244875677840007,-0.8976643604431731,17183145,4,-0.017637540225061032
429,0.059085876964173556,0.40855483314797736,-0.553878291559639,0.05912394972114132,-0.09377621252678359,-0.8775488531737814,0.21154188693649423,-0.11298619692599077,-0.8498521976888338,0.10998915308161417,-0.21237348554538715,-0.8929858701119615,17183145,4,-0.017637540225061032
430,0.10990031664853528,0.42656898059160686,-0.5324805666833801,0.10993838940559542,-0.07061727068613821,-0.873266083049159,0.30056868373628043,-0.06437134492880914,-0.8383165132533005,0.2116053415314716,-0.18546659194825554,-0.8830191141916486,17183145,4,-0.017637540225061032
431,0.21149112326047548,0.43920351236153854,-0.48761102580480997,0.21151650509848463,-0.022627615561322867,-0.8508176795427613,0.3896970078881039,-0.0167842118245628,-0.8156501772783603,0.30063213833125757,-0.16105139857017503,-0.8657760402126832,17183145,4,-0.017637540225061032
432,0.3005052291412107,0.43779851506235823,-0.4143658866680243,0.30054330189827083,0.02454759515704441,-0.7707800904145126,0.5163396886101397,0.05596999779551348,-0.7137486590285467,0.38977315340203966,-0.1371199772722893,-0.829349627965229,17183145,4,-0.017637540225061032
433,0.5290179166931976,0.4951078874576098,0.045940151988571154,0.38967162605009453,0.07327192041201824,-0.624981204337826,0.5290813712882674,0.06338960516489611,-0.6953070296857113,0.4658425219007567,-0.11721504787135761,-0.7759618609496295,17183145,4,-0.017637540225061032
434,-0.8202789430203568,0.48889933645115735,-0.45998789904040127,-0.7613228049609545,0.4342197547896043,-0.4087259200150799,-0.7612992789681089,0.2578272246908979,-0.612586419993679,-0.8201730760525936,0.4651696357807682,-0.21562841338352323,8499576,4,0.9077084542428968
435,-0.7613463309538002,0.4587872996926903,-0.585779027035098,-0.7006963214097603,0.372884442020873,-0.584481820356821,-0.7006727954169145,0.2381773795797204,-0.7059615392334502,-0.7612287009895715,0.4030851270470803,-0.4112401601743155,8499576,4,0.9077084542428968
436,-0.700719847402606,0.4288940424073602,-0.6746950745200917,-0.584242656846965,0.26373519646823107,-0.7861162918265687,-0.5842191308541193,0.19698964796183516,-0.813734914870916,-0.7006139804348429,0.338775781360273,-0.5585197911498709,8499576,4,0.9077084542428968
437,-0.5842661828398108,0.3932860425190343,-0.7857167533767939,-0.5018899189072064,0.20543199702196469,-0.8440612561207297,-0.5018663929143607,0.16533894301747787,-0.8418025157554277,-0.5841603158720476,0.217318781387837,-0.7438924940835562,8499576,4,0.9077084542428968
438,-0.5019134449000522,0.39936174878507935,-0.7912495760998409,-0.45448504333267514,0.18487154833300812,-0.8417133534770374,-0.4544615173398293,0.14760717267213086,-0.844936808554953,-0.5017958149358235,0.14203104687237111,-0.8069925104910418,8499576,4,0.9077084542428968
439,-0.45450856932552086,0.41219875131626726,-0.7569184134230398,-0.3951877783769666,0.173801395361441,-0.8120186107928623,-0.3951642523841208,0.1283394730242029,-0.8419589413388348,-0.4544262283505178,0.11300294200922933,-0.8094466053912757,8499576,4,0.9077084542428968
440,-0.39521130436981244,0.4350949867672509,-0.680964008022097,-0.33789022281280523,0.17719400123154316,-0.7779877831395958,-0.3378666968199595,0.11580831809885006,-0.8367173851761862,-0.3951289633948951,0.09001505186458103,-0.7974559188509869,8499576,4,0.9077084542428968
441,-0.3379255118021166,0.4617212281764036,-0.5889126961032534,-0.23092929636134762,0.22253292018290227,-0.7492076039303845,-0.2309057703685019,0.11287530672582768,-0.8281161273839701,-0.3378078818378879,0.08068306258735247,-0.7836143278261648,8499576,4,0.9077084542428968
442,-0.13715468889724147,0.5719313199181422,-0.27267425211668195,-0.1371193999080158,0.28723930621259885,-0.6961506470707062,-0.13709587391516997,0.1291958636772359,-0.783723218693509,-0.23087048137927613,0.09152433484790667,-0.7528296516691844,8499576,4,0.9077084542428968
443,0.12136068343569306,0.7043908425932857,0.22966659903760922,-0.06758832806654225,0.3368841368102158,-0.5611736372115229,-0.0675648020736963,0.14589306040766403,-0.6979711123260471,-0.13707234792232426,0.12222461353174885,-0.5833694966186966,8499576,4,0.9077084542428968
444,-0.6071340300416599,0.2720678255656799,-0.8226104186056522,-0.6070987362878514,0.20340871800423632,-0.8218617701923527,-0.5246760566771927,-0.05229301241284945,-0.8736226888997229,-0.5246407629234697,-0.06341785609448325,-0.8432947023099852,25108541,4,0.9059999947443742
445,-0.5247348796001783,0.16458642279958902,-0.8391725362462111,-0.5246995858463699,-0.02499341227743379,-0.9121812849437265,-0.4893705383341638,-0.11697711587743653,-0.90363984330211,-0.48933524458035527,-0.10220182917173237,-0.884678306362776,25108541,4,0.9059999947443742
446,-0.47688831408822907,0.14012437773585007,-0.7784296735780047,-0.4768530203345063,-0.0782291988683892,-0.8858209757296777,-0.47682949116532913,-0.13672451620534942,-0.901010302033648,-0.4768059619961521,-0.1153372504948168,-0.886301244123319,25108541,4,0.9059999947443742
447,-0.4658531337463875,0.14627190291481074,-0.7537909080285592,-0.4658178399926646,-0.08354022060435218,-0.8754199384001402,-0.46579431082348755,-0.15149586671793336,-0.8939556345414336,-0.4657707816543104,-0.1263378612191869,-0.8843905318079425,25108541,4,0.9059999947443742
448,-0.3481602295464227,0.43266983883282184,-0.6601778002535426,-0.34813670037724564,-0.04122225613022101,-0.9169926287589425,-0.34810140662352285,-0.1681003733349834,-0.9278567776302715,-0.3480778774543456,-0.18605095826082052,-0.9063271844114187,25108541,4,0.9059999947443742
449,-0.24220838076352758,0.6694917783679148,-0.44220803716330426,-0.24218485159435044,0.09901471987267318,-0.8847252088231264,-0.2421613224251733,-0.04459696371332689,-0.9008162075563648,-0.2421260286713648,-0.1312271617598827,-0.9090580595485426,25108541,4,0.9059999947443742
450,-0.17140911072396714,0.7135380307657002,-0.188679869412833,-0.17138558155479,0.18491942430411545,-0.7891937595067169,-0.17136205238561297,0.007767190573935823,-0.8415448046205338,-0.17132675863189006,-0.06091468486027529,-0.8395955836583885,25108541,4,0.9059999947443742
451,-0.018269513165910745,0.6590074053083552,-0.13860424168997043,-0.07746890280346441,0.2709103918848872,-0.6391450504038032,-0.07744537363428727,0.11864585882456913,-0.7234933981063472,-0.01818716107383378,0.0754357014919298,-0.77399455734201,25108541,4,0.9059999947443742
452,0.06388258099925381,0.715561435781076,-0.14268728611543247,-0.018245983996733717,0.331132959639699,-0.620595648892074,-0.01822245482755669,0.1860871121948009,-0.7103609038584499,0.063964933091331,0.16841287468879673,-0.7072230822364305,25108541,4,0.9059999947443742
453,0.12287020811429894,0.7773878748032361,0.3278919657064221,0.06390611016843084,0.4310953235726871,-0.510982861680439,0.06392963933760809,0.26433748181276684,-0.600709942223346,0.1229525602063759,0.23934546116564714,-0.5362982367812384,25108541,4,0.9059999947443742
454,-0.8109954875411256,0.822815566122862,0.24661524374388577,-0.6133568844242772,0.1283347765926779,-0.3378790595553345,-0.6136727692454765,-0.005916471934693468,-0.42446895322986333,-0.4952276607416455,-0.10164972632670011,-0.7600260889759919,2943162,4,0.976461952519375
455,-0.7643264300715694,0.689071644818769,-0.04834668590116298,-0.48531823690690656,-0.06966194974299966,-0.7154981140458393,-0.49467778716405564,-0.09489509374644822,-0.7514994096872094,-0.4258733933364244,-0.10317948918134323,-0.8150357358268927,2943162,4,0.976461952519375
456,-0.6240150722795677,0.29382221400372854,-0.6593840614150129,-0.33281606490508253,-0.1183885118249034,-0.5667771479355758,-0.42500763493763505,-0.12923767734424463,-0.779155085934758,-0.34423471621879087,-0.09311091499719504,-0.8017040695697073,2943162,4,0.976461952519375
457,-0.5782819698357433,0.19865808443633215,-0.7467402350113921,-0.2032564904709614,0.05961309503231571,-0.6944632876816614,-0.3431232696257448,-0.1427004640940529,-0.7505497992073298,-0.2042860409992835,-0.0304162472261994,-0.798315855636382,2943162,4,0.976461952519375
458,-0.4959413264487682,0.196793031909269,-0.7999916066211941,-0.0980668450187886,0.16342856721432253,-0.6010236154300045,-0.2037361674216086,-0.0940331334054536,-0.7822819898242936,-0.10977798227804858,0.04421348990750551,-0.7624617325536068,2943162,4,0.976461952519375
459,-0.43728034521226633,0.27714951721214987,-0.624425507371376,0.018436156806636017,0.22245041638004626,-0.5900843006314046,-0.09862841803424471,0.002242735210685076,-0.7307601976890034,-0.05224014707237401,0.09633733670464006,-0.7345363362751257,2943162,4,0.976461952519375
460,-0.32174839672600253,0.4960880777637229,-0.46648655600361655,0.11180937005917735,0.2705222879568854,-0.5889577949431739,0.018155370298950313,0.1334530376932448,-0.6094857386368007,0.029398530045259497,0.17072489911890698,-0.6980201183474308,2943162,4,0.976461952519375
461,-0.20439133593965497,0.6893160569368948,-0.24476237481271512,0.20485499905273796,0.2883419548772539,-0.5075728670532342,0.10048431424805937,0.22073800811035005,-0.4725409430036639,0.11127119591936885,0.24074520017713597,-0.6337656021909904,2943162,4,0.976461952519375
462,0.01805007535849401,0.8278830903916232,0.25185236308111847,0.2871839430018468,0.2684743168669268,-0.3333692243884343,0.19384582806281925,0.30806192279099065,-0.2495412700960482,0.19329595448514447,0.3075529549274909,-0.5031180236131683,2943162,4,0.976461952519375
463,0.10037901930768789,0.8446456773159741,0.5611708244125999,0.3695128869510407,0.23043842578981422,0.0009932392896625508,0.4510345696905216,0.49312159982107806,0.6681587870532781,0.27564829730998586,0.3715112327024923,-0.2993913634006061,2943162,4,0.976461952519375
464,-0.6094335186273936,0.053666692602878374,-0.060635854250832066,-0.8350951035111118,0.19743498924067104,0.9058053997070077,-0.5983401448687534,-0.3613598241108713,-0.21417623296795085,-0.8345925724235077,-0.034743774335374344,-0.011373092751463698,8321764,4,0.10154163905399782
465,-0.5582884171875516,-0.15387604010849854,-0.48938068470035767,-0.5604744274185703,-0.359837448479167,-0.4144892578366187,-0.485521915704041,-0.5270462417000601,-0.7968889198462401,-0.5858396840648397,-0.26685499178928196,-0.5685989464257508,8321764,4,0.10154163905399782
466,-0.4604833042647737,-0.4103847385138931,-0.8319420798995985,-0.4591264703282698,-0.5260220984686415,-0.8472630843411495,-0.4354195662710302,-0.5794850538673849,-0.8555361602377816,-0.4848811885673663,-0.34867596963898995,-0.7154742297516083,8321764,4,0.10154163905399782
467,-0.410330701722902,-0.3826332104675876,-0.8435043681761967,-0.4093507661021698,-0.545319547057042,-0.845727088787261,-0.3100757497481107,-0.5582286399356169,-0.8173566511280647,-0.43485421879750985,-0.3742808417258956,-0.745857131705736,8321764,4,0.10154163905399782
468,-0.3084550869906125,-0.16541005378281648,-0.7975677423719894,-0.3083420174959267,-0.44852946430507723,-0.789050143213548,-0.2336030814936222,-0.4662420048824162,-0.8303967513215624,-0.3097867943727315,-0.38248112086594077,-0.7485376867278564,8321764,4,0.10154163905399782
469,-0.23429406173906653,-0.01630822323303449,-0.6672104011430438,-0.10751803161648887,-0.13152373368849257,-0.6251566847788119,-0.10731701918141068,-0.2613834625772883,-0.7805441758184914,-0.23325130973232666,-0.35338732315219656,-0.7358200471485858,8321764,4,0.10154163905399782
470,-0.2222458789139874,0.010874661728860202,-0.6473308925633499,0.016795596176928607,-0.04183905053651327,-0.7012712440881375,0.016996608611915542,-0.07714549109817936,-0.7539877364199411,-0.09668848667884322,-0.27917061196148685,-0.7058999478981276,8321764,4,0.10154163905399782
471,-0.09572111433525765,0.26763808230138797,-0.5855395968365866,0.10467572011973014,-0.021898453561293052,-0.629263697677852,0.10487673255480834,0.028825703286545323,-0.6411434686587498,0.02949706941582919,-0.2287744266017393,-0.7011906187458331,8321764,4,0.10154163905399782
472,0.029383999921143378,0.2772317674619815,-0.6187664063673404,0.1553936701351224,-0.008536854984986575,-0.5870935532735161,0.267747058043762,0.15440816541921376,-0.5008675090405837,0.11740231991301564,-0.20633829372311396,-0.6844313764743516,8321764,4,0.10154163905399782
473,0.1172892504183296,0.26811726746486353,-0.5448322073628692,0.29351433956009654,0.12916757083422392,-0.5500522438056383,0.31856551427660196,0.18012112499201094,-0.49178347539822376,0.2929238655321915,-0.16839528380674518,-0.6904986640698962,8321764,4,0.10154163905399782
474,0.28051134766857877,0.33065918094670166,-0.491120392386327,0.38131908383983504,0.2634632714110121,-0.30130989474346015,0.40635769527910237,0.2194519515812816,-0.42751706854650384,0.3934677728823617,-0.1193274436791053,-0.6491558506811073,8321764,4,0.10154163905399782
475,0.3812060143451492,0.3896125774805286,-0.27675862924995775,0.46880974618980953,0.4034328129903073,0.2744417065611693,0.4943006356079116,0.2572476317777055,-0.16777863226696677,0.481599162369011,-0.06274548981908168,-0.4852811199182282,8321764,4,0.10154163905399782
476,-0.7300329527562517,0.4733838230430991,-0.6007543280431071,-0.7299533594896681,0.232649550485291,-0.6544682600490964,-0.6629092979510426,0.3503368921930181,-0.36278617279214675,-0.6625245971627002,0.2627473131604363,-0.6280298206931489,17279497,4,-0.5257620344424058
477,-0.609369560640062,0.3454978221242524,-0.8045497710697266,-0.6092501707402347,0.18755715781220572,-0.7805833027248584,-0.5843507438490725,0.2901638341357373,-0.5450516120091284,-0.6103512109277329,0.23073238931777484,-0.7000161038415003,17279497,4,-0.5257620344424058
478,-0.5180760838873251,0.2971156696157091,-0.7577151856672413,-0.38596452692989536,0.14409741061279657,-0.8176617842653329,-0.4900459885112176,0.22115299908075836,-0.6780414667615235,-0.3858186059412071,0.11158894748643378,-0.8443799899123312,17279497,4,-0.5257620344424058
479,-0.49117355978757704,0.2933688499171836,-0.7490984865533659,-0.33263703832980407,0.14499576632225364,-0.8223654341335558,-0.3845185825872982,0.15608475564608115,-0.7748167709727333,-0.33156252923116714,0.09489801877938442,-0.8675741181978938,17279497,4,-0.5257620344424058
480,-0.4758916526066186,0.29346023380723163,-0.7474917014956026,-0.26683993796746175,0.1524049018083331,-0.821005922003675,-0.3320931510082944,0.13380029663768123,-0.8044997924753274,-0.26604400530181904,0.08464812713685976,-0.880817746077847,17279497,4,-0.5257620344424058
481,-0.3451597122697777,0.3516013801888318,-0.8126474407436759,-0.1725219170851281,0.17124920797497567,-0.8066326019216098,-0.26676034470087817,0.11958619029983297,-0.817706763573726,-0.17425970340519836,0.08564967395772483,-0.8796074831203217,17279497,4,-0.5257620344424058
482,-0.2911822119926355,0.3959127229495163,-0.8048208458912873,-0.10802484007669455,0.18784878869014499,-0.7908490704624278,-0.1721239507523067,0.12657402754651992,-0.8093538738111389,-0.10749421829956718,0.0957458154764399,-0.8747217674021461,17279497,4,-0.5257620344424058
483,-0.2396190408013793,0.4401655932775088,-0.7468062795683664,0.07771931300268187,0.2460366158962135,-0.754648707896862,-0.10769320146597794,0.15117508944756453,-0.7846755400858494,-0.014184378793765773,0.11787951428385957,-0.8660479467925445,17279497,4,-0.5257620344424058
484,-0.10687073771147393,0.5498144706955661,-0.5382645414484262,0.14526746522947698,0.2691607639310003,-0.7425970501594032,-0.01476806274861553,0.20633932853433223,-0.7364909718640802,0.07823666923533024,0.14560442682851882,-0.8508393192126258,17279497,4,-0.5257620344424058
485,0.0775733920139936,0.6806917549838121,-0.41134756072230727,0.2237331605204813,0.2964332730170187,-0.72569818849905,0.0779978894356761,0.26943503772668986,-0.6913407324600436,0.1835252953595956,0.17796632287899605,-0.8222752671646403,17279497,4,-0.5257620344424058
486,0.22362703616503654,0.7467446864260538,-0.3759443541902835,0.2768881970430228,0.3156199705634959,-0.7123888778832661,0.14577155591774305,0.3134303983484068,-0.65668525837172,0.26281345440510373,0.20145534588190572,-0.8035741474092274,17279497,4,-0.5257620344424058
487,0.36875209220622684,0.7784266624737135,-0.3744426789057441,0.45018926944910587,0.38824170007158365,-0.65880413125746,0.27715350793163496,0.39094811027430354,-0.5918366662315248,0.3694286349720428,0.2323236782458129,-0.7898869953377707,17279497,4,-0.5257620344424058
488,0.4500300829159387,0.7820904156840922,-0.3824119364207469,0.5556636131953028,0.4405605240211168,-0.6045712548444748,0.37048987852629733,0.44566926784793903,-0.5457106611965266,0.4623139770561615,0.2592637362704904,-0.7808571804715836,17279497,4,-0.5257620344424058
489,0.5555707543842408,0.772790398497786,-0.4020014237888554,0.6211821371246511,0.4744929189809255,-0.5547213273485658,0.46173029310131186,0.4977366559167664,-0.501982166416398,0.5688230332677522,0.28898344556448463,-0.7663164617893783,17279497,4,-0.5257620344424058
490,0.6214076513799229,0.7602795887860101,-0.41198939860933126,0.8469749688318424,0.5925827810886695,-0.26586118230016087,0.5684648635681742,0.5540628862207975,-0.42540016789125434,0.7008815280474596,0.3267472926622743,-0.6799044265158223,17279497,4,-0.5257620344424058
491,0.8467892512098139,0.7061677000374487,-0.2965947433516479,0.9396082655718283,0.6400987795070991,-0.08926605171362989,0.8203642867094711,0.6689880319695947,0.10061449722196603,0.8331522715379598,0.37571760584611424,-0.4698698407782138,17279497,4,-0.5257620344424058
492,-0.754500368347489,0.28272582930079904,-0.7166143601452806,-0.7529406155624712,0.025052417771024738,-0.4583310687774522,-0.7527592489595702,-0.0018444466878823063,-0.745594878428331,-0.8252333434815609,0.286984763700745,-0.547059681366217,7747137,4,0.5642774753020778
493,-0.5741131450952499,0.10692810020864507,-0.7608914598635786,-0.5836409373013518,-0.038912458505171554,-0.7672320428538364,-0.5739438695991681,-0.1109338100940307,-0.8686862815224756,-0.7312370787477563,0.16236825270733735,-0.7401355956945204,7747137,4,0.5642774753020778
494,-0.5115779404126148,0.08269500484123649,-0.8614320722988912,-0.5621429493032638,-0.0454768811806926,-0.7946922947137234,-0.5490603716802342,-0.12412318088761942,-0.8779915103897074,-0.6688832406680221,0.0831260158943723,-0.8162076276203661,7747137,4,0.5642774753020778
495,-0.500659670917489,0.08171488543709149,-0.8691364848938588,-0.5107073807186554,-0.058361810020230886,-0.8455219515699276,-0.5005024865283141,-0.14796008512219783,-0.8915130715920578,-0.5718400170054474,-0.02347922192579932,-0.8677562790821234,7747137,4,0.5642774753020778
496,-0.4152118187341918,0.11563008302213995,-0.8478974199200957,-0.4168199359466618,-0.06776058871656487,-0.8867387338012246,-0.414933723276387,-0.18228654397498445,-0.909951722507024,-0.511227298313632,-0.07527533161853661,-0.8797644161611621,7747137,4,0.5642774753020778
497,-0.332133823495513,0.22289453654780345,-0.7547040922958687,-0.3319040924651603,-0.06043927488702072,-0.8906344565787739,-0.3317831813965304,-0.20148410647592785,-0.9247589724612519,-0.41668693377112487,-0.13114632341873012,-0.900951429650905,7747137,4,0.5642774753020778
498,-0.23608207059543995,0.35211744971754366,-0.6871482344921094,-0.235973250633717,-0.03332657424819785,-0.8841833040791566,-0.24706079562483674,-0.20348842047404359,-0.9278181174977629,-0.3312995371220987,-0.1596271293903304,-0.9263110803829283,7747137,4,0.5642774753020778
499,-0.1734501370579008,0.41095272224507506,-0.7041521986934449,-0.1730874038520991,-0.008002357785815706,-0.8838688546957428,-0.17533634972817558,-0.19280586202403638,-0.9281605412450283,-0.24658924245722402,-0.16956099006035552,-0.927438535309906,7747137,4,0.5642774753020778
500,-0.16320896954701458,0.41831333719723673,-0.7078868397546847,-0.12524289400496336,0.01365566888302383,-0.8817572892930292,-0.1250010718677914,-0.18090993508915787,-0.9249619345124135,-0.17504616316346389,-0.16463244028672863,-0.9309140345577915,7747137,4,0.5642774753020778
501,-0.14960647432892038,0.4272131727670849,-0.7112941070151202,-0.0763222756473293,0.036900703348299535,-0.8726029889405823,-0.06654057019714876,-0.16430036704069195,-0.9151328342948369,-0.114929179852987,-0.15868806959428727,-0.9371474284319525,7747137,4,0.5642774753020778
502,-0.10137504906234485,0.4524969495698359,-0.701880694996179,0.005268513447597378,0.07560678961437706,-0.8448700480702722,0.018484093246075695,-0.134529416147804,-0.8991635495296944,-0.0659481059609941,-0.1507851411797776,-0.9300311212927439,7747137,4,0.5642774753020778
503,-0.042866182964250155,0.47361580217229005,-0.6482582106766515,0.12743705716636544,0.13024739003303254,-0.8048880625589614,0.12823507021914704,-0.08550171672635698,-0.8821221759746363,0.018605004314705686,-0.12935604287221925,-0.9038301054431982,7747137,4,0.5642774753020778
504,0.019415108474394094,0.49100578297902353,-0.5712666645484248,0.2607536014105243,0.1884034068864986,-0.7841843505821118,0.2608986946928802,-0.019187685202153304,-0.8745582639840772,0.12845271014259296,-0.07063562155160741,-0.8658601646553198,7747137,4,0.5642774753020778
505,0.12799324808188706,0.5421483933576892,-0.45383246574584424,0.3330584204364331,0.22074300846803974,-0.778465654856251,0.27188951082909596,-0.013282406524836032,-0.8741480777308095,0.2722643351417171,0.02124612715285723,-0.8109175071562031,7747137,4,0.5642774753020778
506,0.2605964170213495,0.6285467934629463,-0.3873223421614803,0.4171762508651531,0.2601270373226827,-0.7619388656323375,0.33330024257369306,0.021168228511298404,-0.8681836112586567,0.501644723392856,0.12294128491951928,-0.7962270437860385,7747137,4,0.5642774753020778
507,0.3327077783375385,0.6661498900636593,-0.35611528641406054,0.513784194680748,0.3075939972504915,-0.7049177223959326,0.4174664374297772,0.07083362134731819,-0.8502256924073625,0.5985307626662557,0.1504025110062175,-0.7970713665178678,7747137,4,0.5642774753020778
508,0.5015359034310449,0.6898141413848191,-0.34675718572477143,0.5989539514063282,0.35142696077743296,-0.5901572265473845,0.5141348367797307,0.12780866003873648,-0.8044074098720073,0.6471611944592659,0.16311912872440826,-0.7648151600373424,7747137,4,0.5642774753020778
509,0.6108757827708626,0.6608736654887373,-0.19241419281187444,0.6467138235054672,0.37604571427555067,-0.5000073277008816,0.6105009584581538,0.18403874773437368,-0.6927374925596631,0.7312911159948048,0.1851860783460222,-0.6268231485118633,7747137,4,0.5642774753020778
510,-0.755314236870845,0.09075766937822172,-0.5591278944677605,-0.648380250823253,-0.14684750305799377,-0.8627207333049536,-0.742332179497214,-0.02696550322103619,-0.7638442756884212,-0.7686994637281135,0.07040879127116417,-0.610114757317815,11142750,4,-0.6705915660979023
511,-0.6484071287888353,-0.005501916156180453,-0.8127166922855462,-0.554320810286963,-0.19514596048452437,-0.9200388311791862,-0.6483533728576707,-0.10283089832514669,-0.8436546347411432,-0.742264984583209,0.04006859442181576,-0.666325606582366,11142750,4,-0.6705915660979023
512,-0.44756153101570517,-0.0671219891171525,-0.8940140114427411,-0.44753465305012285,-0.24615507088652233,-0.9494829248671882,-0.45919969011051254,-0.22837374721462367,-0.8919046199940891,-0.6482727389609237,-0.06784732059207244,-0.7860531832318979,11142750,4,-0.6705915660979023
513,-0.37957371708900667,-0.04883145405858491,-0.8909831350519848,-0.37953340014068204,-0.2671631388997041,-0.954388067992058,-0.3795065221750997,-0.2592809810234338,-0.9068803885937723,-0.4591728121449302,-0.24303936922900204,-0.8859119122513281,11142750,4,-0.6705915660979023
514,-0.36703514614743527,-0.04324019919515998,-0.888071900949857,-0.36699482919901283,-0.2695034908316668,-0.9546737212602838,-0.3669679512334305,-0.26271973953001126,-0.9063380445668582,-0.37943932726109497,-0.28187473403991237,-0.8847584974736133,11142750,4,-0.6705915660979023
515,-0.2999208661020163,-0.004521043915756362,-0.880839558028608,-0.29988054915359386,-0.2730056330718287,-0.958243867954105,-0.29985367118801154,-0.27538927812803515,-0.8918845213771062,-0.2998267932224291,-0.2926918256102047,-0.8445985012810069,11142750,4,-0.6705915660979023
516,-0.24470008582429026,0.034219274845091796,-0.8673059027650245,-0.24465976887596563,-0.26482741761033457,-0.952902651064682,-0.05728003185685082,-0.25946870484390494,-0.9339369579291688,0.03645687309254875,-0.22722812390413105,-0.9224291547945089,11142750,4,-0.6705915660979023
517,0.03632248326463716,0.2822819062982338,-0.790916926498881,0.0363493612302197,-0.14974149158243577,-0.950482700412712,0.036376239195801796,-0.2288718348313723,-0.9578507591513842,0.091287922869282,-0.21157644752096727,-0.9030842291202072,11142750,4,-0.6705915660979023
518,0.0911535330414679,0.31274173222147494,-0.7806619584802057,0.09119384998979285,-0.12637344274687567,-0.9425914782939037,0.09122072795537517,-0.20210221746454615,-0.9388732670747181,0.35908653289443526,-0.1129029928217643,-0.8432019377577241,11142750,4,-0.6705915660979023
519,0.17130362639168295,0.3496552879660175,-0.7161552301969611,0.17133050435726527,-0.09154141955208361,-0.9093579711905281,0.1713573823228478,-0.1570118861518941,-0.899947170762418,0.46651776130515366,-0.0831062373433793,-0.8293645517996813,11142750,4,-0.6705915660979023
